n_points_in       x_min       y_min       z_min       x_max       y_max       z_max      dx_out      dy_out      dz_out
       21822  1152.77000    71.07100     0.00000 25779.70000  9926.20000     1.00000     9.47609     9.47609     1.00000
x(m)        y(m)        z(m)        q_max(m^2/s)
 20397.30000  7576.13000     0.00000     0.00000
 10997.00000  8637.46000     0.00000     0.00000
  7737.23000  7045.47000     0.00000     0.00000
 20321.50000  8106.79000     0.00000     0.00000
  2633.56000  5150.25000     0.00000     0.00000
 18350.40000  4316.36000     0.00000   876.69020
 19487.60000  3179.23000     0.00000     0.00000
  1672.53000  6514.81000     0.00000     0.00000
 23278.00000  1511.44000     0.00000  1032.18540
 23278.00000  9319.73000     0.00000     0.00000
 13574.50000  5908.34000     0.00000  1727.88540
  9480.83000  9049.90000     0.00000     0.00000
 20473.10000  7576.13000     0.00000     0.00000
 11072.80000  8637.46000     0.00000     0.00000
  8209.52000  7062.92000     0.00000     0.00000
 20397.30000  8106.79000     0.00000     0.00000
 13410.20000  5226.06000     0.00000     0.00000
 18426.30000  4316.36000     0.00000  1678.14690
 19563.40000  3179.23000     0.00000     0.00000
  1748.34000  6514.81000     0.00000     0.00000
 23353.80000  1511.44000     0.00000     0.00000
 23353.80000  9319.73000     0.00000     0.00000
 13650.30000  5908.34000     0.00000  1723.75600
  9556.64000  9016.50000     0.00000     0.00000
 20548.90000  7576.13000     0.00000     0.00000
 11148.60000  8637.46000     0.00000     0.00000
  8308.09000  7085.67000     0.00000     0.00000
 20473.10000  8106.79000     0.00000     0.00000
 13416.50000  5219.72000     0.00000     0.00000
 18502.10000  4316.36000     0.00000   851.35550
 19639.20000  3179.23000     0.00000   888.85270
  1824.15000  6514.81000     0.00000     0.00000
 23429.60000  1511.44000     0.00000     0.00000
 23429.60000  9319.73000     0.00000     0.00000
 13726.10000  5908.34000     0.00000  1770.74440
  9556.64000  9062.33000     0.00000     0.00000
 20624.70000  7576.13000     0.00000     0.00000
 11224.40000  8637.46000     0.00000     0.00000
  8406.58000  7108.36000     0.00000     0.00000
 20548.90000  8106.79000     0.00000     0.00000
 13650.30000  5150.25000     0.00000   492.97120
 18577.90000  4316.36000     0.00000     0.00000
 19715.00000  3179.23000     0.00000   890.37600
  1899.96000  6514.81000     0.00000     0.00000
 23505.40000  1511.44000     0.00000     0.00000
 23505.40000  9319.73000     0.00000     0.00000
 13801.90000  5908.34000     0.00000  1800.56420
  9632.44000  9083.65000     0.00000     0.00000
 20700.50000  7576.13000     0.00000     0.00000
 11300.20000  8637.46000     0.00000     0.00000
 10202.00000  7121.28000     0.00000     0.00000
 20624.70000  8106.79000     0.00000     0.00000
 13726.10000  5150.25000     0.00000     0.00000
 18653.70000  4316.36000     0.00000   871.16040
 19790.80000  3179.23000     0.00000  1334.72330
  1975.76000  6514.81000     0.00000     0.00000
 23581.20000  1511.44000     0.00000     0.00000
 23581.20000  9319.73000     0.00000     0.00000
 13877.70000  5908.34000     0.00000  1513.60660
  9329.21000  8940.69000     0.00000     0.00000
 20776.30000  7576.13000     0.00000     0.00000
 11376.00000  8637.46000     0.00000     0.00000
 10693.80000  7045.47000     0.00000     0.00000
 20700.50000  8106.79000     0.00000     0.00000
 13801.90000  5150.25000     0.00000   784.21090
 18729.50000  4316.36000     0.00000  1736.71400
 19866.60000  3179.23000     0.00000  1334.72520
  2051.57000  6514.81000     0.00000     0.00000
 23657.10000  1511.44000     0.00000     0.00000
 23657.10000  9319.73000     0.00000  1284.06050
 13953.50000  5908.34000     0.00000  1271.96790
  9398.27000  9016.50000     0.00000     0.00000
 20852.10000  7576.13000     0.00000     0.00000
 11451.90000  8637.46000     0.00000     0.00000
 10769.60000  7045.47000     0.00000     0.00000
 20776.30000  8106.79000     0.00000     0.00000
 13877.70000  5150.25000     0.00000  1571.04310
 18805.30000  4316.36000     0.00000  1732.71580
 19942.40000  3179.23000     0.00000  1032.19040
  2127.38000  6514.81000     0.00000     0.00000
 23732.90000  1511.44000     0.00000     0.00000
 23732.90000  9319.73000     0.00000  1288.18810
 14029.30000  5908.34000     0.00000  1734.35880
  9177.59000  8940.69000     0.00000     0.00000
 20927.90000  7576.13000     0.00000     0.00000
 11527.70000  8637.46000     0.00000     0.00000
 10845.40000  7045.47000     0.00000     0.00000
 20852.10000  8106.79000     0.00000     0.00000
 13953.50000  5150.25000     0.00000  1596.69530
 18881.10000  4316.36000     0.00000  1845.39280
 20018.20000  3179.23000     0.00000   886.45900
  2203.19000  6514.81000     0.00000     0.00000
 23808.70000  1511.44000     0.00000   874.79440
 23808.70000  9319.73000     0.00000  1290.38100
 14105.20000  5908.34000     0.00000  1196.42830
  9253.40000  8940.69000     0.00000     0.00000
 21003.80000  7576.13000     0.00000     0.00000
 11603.50000  8637.46000     0.00000     0.00000
 10921.20000  7045.47000     0.00000     0.00000
 20927.90000  8106.79000     0.00000     0.00000
 14029.30000  5150.25000     0.00000   871.97610
 18956.90000  4316.36000     0.00000  1131.47620
 20094.00000  3179.23000     0.00000   885.71140
  2279.00000  6514.81000     0.00000     0.00000
 23884.50000  1511.44000     0.00000  1817.15620
 23884.50000  9319.73000     0.00000  1304.87570
 14181.00000  5908.34000     0.00000  1023.83500
  9253.40000  8980.34000     0.00000     0.00000
 21079.60000  7576.13000     0.00000     0.00000
 11679.30000  8637.46000     0.00000     0.00000
 10997.00000  7045.47000     0.00000     0.00000
 21003.80000  8106.79000     0.00000     0.00000
 14105.20000  5150.25000     0.00000  1296.37740
 19032.70000  4316.36000     0.00000   923.69770
 20169.90000  3179.23000     0.00000   881.16210
  2354.81000  6514.81000     0.00000     0.00000
 23960.30000  1511.44000     0.00000   860.63750
 23960.30000  9319.73000     0.00000  1287.98160
 12816.40000  5968.73000     0.00000   721.12010
  9329.21000  8996.70000     0.00000     0.00000
 21155.40000  7576.13000     0.00000     0.00000
 11755.10000  8637.46000     0.00000     0.00000
 11072.80000  7045.47000     0.00000     0.00000
 21079.60000  8106.79000     0.00000     0.00000
 14181.00000  5150.25000     0.00000  1061.16940
 19108.50000  4316.36000     0.00000  1301.40000
 20245.70000  3179.23000     0.00000  1755.26260
  2430.62000  6514.81000     0.00000     0.00000
 24036.10000  1511.44000     0.00000     0.00000
 24036.10000  9319.73000     0.00000  1258.28650
 14256.80000  5908.34000     0.00000  1159.65260
  9101.78000  8864.88000     0.00000     0.00000
 21231.20000  7576.13000     0.00000     0.00000
 11830.90000  8637.46000     0.00000     0.00000
 11148.60000  7045.47000     0.00000   672.37910
 21155.40000  8106.79000     0.00000     0.00000
 14256.80000  5150.25000     0.00000   893.29890
 19184.30000  4316.36000     0.00000   929.12990
 20321.50000  3179.23000     0.00000  2175.04320
  2506.43000  6514.81000     0.00000    52.02490
 24111.90000  1511.44000     0.00000   896.12460
 24111.90000  9319.73000     0.00000     0.00000
 14332.60000  5908.34000     0.00000  1555.53000
  9133.90000  8940.69000     0.00000     0.00000
 21307.00000  7576.13000     0.00000     0.00000
 11906.70000  8637.46000     0.00000     0.00000
 11224.40000  7045.47000     0.00000   662.27170
 21231.20000  8106.79000     0.00000     0.00000
 14332.60000  5150.25000     0.00000   907.55310
 19260.20000  4316.36000     0.00000   928.94540
 20397.30000  3179.23000     0.00000  1298.96500
  2582.23000  6514.81000     0.00000    50.79580
 24187.70000  1511.44000     0.00000  1711.92640
 24187.70000  9319.73000     0.00000     0.00000
 14408.40000  5908.34000     0.00000  1283.94070
  8874.36000  8864.88000     0.00000     0.00000
 21382.80000  7576.13000     0.00000     0.00000
 11982.50000  8637.46000     0.00000     0.00000
 11300.20000  7045.47000     0.00000  1186.76750
 21307.00000  8106.79000     0.00000     0.00000
 14408.40000  5150.25000     0.00000   859.44220
 19336.00000  4316.36000     0.00000   928.84480
 20473.10000  3179.23000     0.00000  1924.34640
  2658.04000  6514.81000     0.00000    63.62100
 24263.50000  1511.44000     0.00000   867.58740
 24263.50000  9319.73000     0.00000     0.00000
 14484.20000  5908.34000     0.00000  1622.55860
  8950.17000  8864.88000     0.00000     0.00000
 21458.60000  7576.13000     0.00000     0.00000
 12058.30000  8637.46000     0.00000     0.00000
 11376.00000  7045.47000     0.00000  1214.29830
 21382.80000  8106.79000     0.00000     0.00000
 14484.20000  5150.25000     0.00000  1314.11160
 19411.80000  4316.36000     0.00000   928.84480
 20548.90000  3179.23000     0.00000  1718.18260
  2733.85000  6514.81000     0.00000   141.66580
 24339.30000  1511.44000     0.00000  1271.52450
 24339.30000  9319.73000     0.00000     0.00000
 14560.00000  5908.34000     0.00000  1575.62890
  8950.17000  8895.94000     0.00000     0.00000
 21534.40000  7576.13000     0.00000     0.00000
 12134.10000  8637.46000     0.00000     0.00000
 11451.90000  7045.47000     0.00000  1193.32170
 21458.60000  8106.79000     0.00000     0.00000
 14560.00000  5150.25000     0.00000   953.63790
 19487.60000  4316.36000     0.00000  1775.38100
 20624.70000  3179.23000     0.00000   873.43680
  2809.66000  6514.81000     0.00000   189.49150
 24415.10000  1511.44000     0.00000   847.77590
 24415.10000  9319.73000     0.00000     0.00000
 14635.80000  5908.34000     0.00000  1587.38960
  9025.97000  8864.88000     0.00000     0.00000
 21610.20000  7576.13000     0.00000     0.00000
 12209.90000  8637.46000     0.00000     0.00000
 11527.70000  7045.47000     0.00000  1442.61120
 21534.40000  8106.79000     0.00000     0.00000
 14635.80000  5150.25000     0.00000   942.10640
 19563.40000  4316.36000     0.00000  1326.80300
 20700.50000  3179.23000     0.00000   883.27180
  2885.47000  6514.81000     0.00000   219.67340
 24491.00000  1511.44000     0.00000   923.37430
 24491.00000  9319.73000     0.00000     0.00000
 14711.60000  5908.34000     0.00000  1589.10860
  9025.97000  8909.74000     0.00000     0.00000
 21686.00000  7576.13000     0.00000     0.00000
 12285.80000  8637.46000     0.00000     0.00000
 11603.50000  7045.47000     0.00000  1508.75400
 21610.20000  8106.79000     0.00000     0.00000
 14711.60000  5150.25000     0.00000  1583.79330
 19639.20000  4316.36000     0.00000  2633.39600
 20776.30000  3179.23000     0.00000   883.09360
  2961.28000  6514.81000     0.00000   238.16860
 24566.80000  1511.44000     0.00000   889.38210
 24566.80000  9319.73000     0.00000     0.00000
 14787.40000  5908.34000     0.00000  1183.90620
  9101.78000  8931.48000     0.00000     0.00000
 21761.80000  7576.13000     0.00000     0.00000
 12361.60000  8637.46000     0.00000     0.00000
 11679.30000  7045.47000     0.00000  1511.43090
 21686.00000  8106.79000     0.00000     0.00000
 14787.40000  5150.25000     0.00000  1382.48410
 19715.00000  4316.36000     0.00000  1749.99840
 20852.10000  3179.23000     0.00000   858.30560
  3037.09000  6514.81000     0.00000   380.78620
 24642.60000  1511.44000     0.00000   874.80750
 24642.60000  9319.73000     0.00000     0.00000
 14863.20000  5908.34000     0.00000  1632.74940
  8798.55000  8789.07000     0.00000     0.00000
 21837.60000  7576.13000     0.00000     0.00000
 12437.40000  8637.46000     0.00000     0.00000
 11755.10000  7045.47000     0.00000  1533.51810
 21761.80000  8106.79000     0.00000     0.00000
 14863.20000  5150.25000     0.00000  1825.33910
 19790.80000  4316.36000     0.00000  1743.20790
 20927.90000  3179.23000     0.00000   857.99990
  3112.90000  6514.81000     0.00000   472.28130
 24718.40000  1511.44000     0.00000     0.00000
 24718.40000  9319.73000     0.00000     0.00000
 14939.10000  5908.34000     0.00000  1075.60850
  8869.52000  8864.88000     0.00000     0.00000
 21913.50000  7576.13000     0.00000     0.00000
 12513.20000  8637.46000     0.00000     0.00000
 10263.70000  7070.25000     0.00000     0.00000
 21837.60000  8106.79000     0.00000     0.00000
 14939.10000  5150.25000     0.00000  1858.73890
 19866.60000  4316.36000     0.00000  1737.02270
 21003.80000  3179.23000     0.00000     0.00000
  3188.70000  6514.81000     0.00000   542.88830
 24794.20000  1511.44000     0.00000   644.77270
 24794.20000  9319.73000     0.00000     0.00000
 15014.90000  5908.34000     0.00000  1106.55130
  8646.93000  8789.07000     0.00000     0.00000
 21989.30000  7576.13000     0.00000     0.00000
 12589.00000  8637.46000     0.00000     0.00000
 11830.90000  7045.47000     0.00000  1547.62000
 21913.50000  8106.79000     0.00000     0.00000
 15014.90000  5150.25000     0.00000  1864.61170
 19942.40000  4316.36000     0.00000  1772.44810
 21079.60000  3179.23000     0.00000     0.00000
  3264.51000  6514.81000     0.00000   612.11660
 24870.00000  1511.44000     0.00000   652.74090
 24870.00000  9319.73000     0.00000     0.00000
 15090.70000  5908.34000     0.00000  1097.55360
  8722.74000  8789.07000     0.00000     0.00000
 22065.10000  7576.13000     0.00000     0.00000
 12664.80000  8637.46000     0.00000     0.00000
 11906.70000  7045.47000     0.00000  1271.32630
 21989.30000  8106.79000     0.00000     0.00000
 15090.70000  5150.25000     0.00000   923.02600
 20018.20000  4316.36000     0.00000  1772.28020
 21155.40000  3179.23000     0.00000     0.00000
  3340.32000  6514.81000     0.00000   722.34120
 24945.80000  1511.44000     0.00000   652.88130
 24945.80000  9319.73000     0.00000     0.00000
 15166.50000  5908.34000     0.00000  1092.29040
  8722.74000  8828.17000     0.00000     0.00000
 22140.90000  7576.13000     0.00000     0.00000
 12740.60000  8637.46000     0.00000     0.00000
 11982.50000  7045.47000     0.00000  1639.13480
 22065.10000  8106.79000     0.00000     0.00000
 15166.50000  5150.25000     0.00000   904.15660
 20094.00000  4316.36000     0.00000  1771.93180
 21231.20000  3179.23000     0.00000     0.00000
  3416.13000  6514.81000     0.00000   530.30020
 25021.60000  1511.44000     0.00000   651.17950
 25021.60000  9319.73000     0.00000     0.00000
 15242.30000  5908.34000     0.00000  1211.69750
  8798.55000  8844.53000     0.00000     0.00000
 22216.70000  7576.13000     0.00000     0.00000
 12816.40000  8637.46000     0.00000     0.00000
 12058.30000  7045.47000     0.00000  1307.72810
 22140.90000  8106.79000     0.00000     0.00000
 15242.30000  5150.25000     0.00000  1145.35250
 20169.90000  4316.36000     0.00000  1771.49980
 21307.00000  3179.23000     0.00000  1061.08700
  3719.36000  6514.81000     0.00000   457.66550
 25097.40000  1511.44000     0.00000   653.02830
 25097.40000  9319.73000     0.00000     0.00000
 15318.10000  5908.34000     0.00000  1627.13100
  8571.12000  8713.26000     0.00000     0.00000
 22292.50000  7576.13000     0.00000     0.00000
 12892.20000  8637.46000     0.00000     0.00000
